Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,median_income
13067,05000US13067,Cobb County,"Cobb County, Georgia",ga,90727
13069,05000US13069,Coffee County,"Coffee County, Georgia",ga,45573
13071,05000US13071,Colquitt County,"Colquitt County, Georgia",ga,42818
13073,05000US13073,Columbia County,"Columbia County, Georgia",ga,87068
13075,05000US13075,Cook County,"Cook County, Georgia",ga,46211
13077,05000US13077,Coweta County,"Coweta County, Georgia",ga,80434
13079,05000US13079,Crawford County,"Crawford County, Georgia",ga,50500
13081,05000US13081,Crisp County,"Crisp County, Georgia",ga,41339
13083,05000US13083,Dade County,"Dade County, Georgia",ga,59663
13085,05000US13085,Dawson County,"Dawson County, Georgia",ga,77034
13087,05000US13087,Decatur County,"Decatur County, Georgia",ga,48629
13089,05000US13089,DeKalb County,"DeKalb County, Georgia",ga,70930
13091,05000US13091,Dodge County,"Dodge County, Georgia",ga,44938
13093,05000US13093,Dooly County,"Dooly County, Georgia",ga,48691
13095,05000US13095,Dougherty County,"Dougherty County, Georgia",ga,44533
13097,05000US13097,Douglas County,"Douglas County, Georgia",ga,70307
13099,05000US13099,Early County,"Early County, Georgia",ga,40881
13101,05000US13101,Echols County,"Echols County, Georgia",ga,50184
13103,05000US13103,Effingham County,"Effingham County, Georgia",ga,76384
13105,05000US13105,Elbert County,"Elbert County, Georgia",ga,45682
13107,05000US13107,Emanuel County,"Emanuel County, Georgia",ga,42861
13109,05000US13109,Evans County,"Evans County, Georgia",ga,50217
13111,05000US13111,Fannin County,"Fannin County, Georgia",ga,60080
13113,05000US13113,Fayette County,"Fayette County, Georgia",ga,104209
13115,05000US13115,Floyd County,"Floyd County, Georgia",ga,57843
13117,05000US13117,Forsyth County,"Forsyth County, Georgia",ga,112835
13119,05000US13119,Franklin County,"Franklin County, Georgia",ga,51321
13121,05000US13121,Fulton County,"Fulton County, Georgia",ga,87543
13123,05000US13123,Gilmer County,"Gilmer County, Georgia",ga,58229
13125,05000US13125,Glascock County,"Glascock County, Georgia",ga,52000
13127,05000US13127,Glynn County,"Glynn County, Georgia",ga,62865
13129,05000US13129,Gordon County,"Gordon County, Georgia",ga,49453
13131,05000US13131,Grady County,"Grady County, Georgia",ga,51044
13133,05000US13133,Greene County,"Greene County, Georgia",ga,65000
13135,05000US13135,Gwinnett County,"Gwinnett County, Georgia",ga,76803
13137,05000US13137,Habersham County,"Habersham County, Georgia",ga,58689
13139,05000US13139,Hall County,"Hall County, Georgia",ga,67845
13141,05000US13141,Hancock County,"Hancock County, Georgia",ga,45342
13143,05000US13143,Haralson County,"Haralson County, Georgia",ga,55778
13145,05000US13145,Harris County,"Harris County, Georgia",ga,87925
13147,05000US13147,Hart County,"Hart County, Georgia",ga,54358
13149,05000US13149,Heard County,"Heard County, Georgia",ga,61531
13151,05000US13151,Henry County,"Henry County, Georgia",ga,76443
13153,05000US13153,Houston County,"Houston County, Georgia",ga,68368
13155,05000US13155,Irwin County,"Irwin County, Georgia",ga,48625
13157,05000US13157,Jackson County,"Jackson County, Georgia",ga,71001
13159,05000US13159,Jasper County,"Jasper County, Georgia",ga,50269
13161,05000US13161,Jeff Davis County,"Jeff Davis County, Georgia",ga,44910
13163,05000US13163,Jefferson County,"Jefferson County, Georgia",ga,45318
13165,05000US13165,Jenkins County,"Jenkins County, Georgia",ga,40853
13167,05000US13167,Johnson County,"Johnson County, Georgia",ga,48889
13169,05000US13169,Jones County,"Jones County, Georgia",ga,63868
13171,05000US13171,Lamar County,"Lamar County, Georgia",ga,58438
13173,05000US13173,Lanier County,"Lanier County, Georgia",ga,47029
13175,05000US13175,Laurens County,"Laurens County, Georgia",ga,44781
13177,05000US13177,Lee County,"Lee County, Georgia",ga,78431
13179,05000US13179,Liberty County,"Liberty County, Georgia",ga,48000
13181,05000US13181,Lincoln County,"Lincoln County, Georgia",ga,58938
13183,05000US13183,Long County,"Long County, Georgia",ga,58733
13185,05000US13185,Lowndes County,"Lowndes County, Georgia",ga,54725
13187,05000US13187,Lumpkin County,"Lumpkin County, Georgia",ga,60018
13189,05000US13189,McDuffie County,"McDuffie County, Georgia",ga,50521
13191,05000US13191,McIntosh County,"McIntosh County, Georgia",ga,58661
13193,05000US13193,Macon County,"Macon County, Georgia",ga,41182
13195,05000US13195,Madison County,"Madison County, Georgia",ga,60117
13197,05000US13197,Marion County,"Marion County, Georgia",ga,53299
13199,05000US13199,Meriwether County,"Meriwether County, Georgia",ga,47036
13201,05000US13201,Miller County,"Miller County, Georgia",ga,51926
13205,05000US13205,Mitchell County,"Mitchell County, Georgia",ga,41735
13207,05000US13207,Monroe County,"Monroe County, Georgia",ga,71752
13209,05000US13209,Montgomery County,"Montgomery County, Georgia",ga,49784
13211,05000US13211,Morgan County,"Morgan County, Georgia",ga,72245
13213,05000US13213,Murray County,"Murray County, Georgia",ga,51588
13215,05000US13215,Muscogee County,"Muscogee County, Georgia",ga,57754
13217,05000US13217,Newton County,"Newton County, Georgia",ga,61405
13219,05000US13219,Oconee County,"Oconee County, Georgia",ga,101082
13221,05000US13221,Oglethorpe County,"Oglethorpe County, Georgia",ga,56964
13223,05000US13223,Paulding County,"Paulding County, Georgia",ga,73662
13225,05000US13225,Peach County,"Peach County, Georgia",ga,53147
13227,05000US13227,Pickens County,"Pickens County, Georgia",ga,76495
13229,05000US13229,Pierce County,"Pierce County, Georgia",ga,50930
13231,05000US13231,Pike County,"Pike County, Georgia",ga,73423
13233,05000US13233,Polk County,"Polk County, Georgia",ga,53718
13235,05000US13235,Pulaski County,"Pulaski County, Georgia",ga,48498
13237,05000US13237,Putnam County,"Putnam County, Georgia",ga,61032
13239,05000US13239,Quitman County,"Quitman County, Georgia",ga,39583
13241,05000US13241,Rabun County,"Rabun County, Georgia",ga,52121
13243,05000US13243,Randolph County,"Randolph County, Georgia",ga,35327
13245,05000US13245,Richmond County,"Richmond County, Georgia",ga,50380
13247,05000US13247,Rockdale County,"Rockdale County, Georgia",ga,65500
13249,05000US13249,Schley County,"Schley County, Georgia",ga,46131
13251,05000US13251,Screven County,"Screven County, Georgia",ga,50870
13253,05000US13253,Seminole County,"Seminole County, Georgia",ga,44948
13255,05000US13255,Spalding County,"Spalding County, Georgia",ga,50854
13257,05000US13257,Stephens County,"Stephens County, Georgia",ga,53156
13259,05000US13259,Stewart County,"Stewart County, Georgia",ga,35848
13261,05000US13261,Sumter County,"Sumter County, Georgia",ga,48609
13263,05000US13263,Talbot County,"Talbot County, Georgia",ga,45164
13265,05000US13265,Taliaferro County,"Taliaferro County, Georgia",ga,42292
13267,05000US13267,Tattnall County,"Tattnall County, Georgia",ga,50338
13269,05000US13269,Taylor County,"Taylor County, Georgia",ga,43918
13271,05000US13271,Telfair County,"Telfair County, Georgia",ga,32466
13273,05000US13273,Terrell County,"Terrell County, Georgia",ga,41250
13275,05000US13275,Thomas County,"Thomas County, Georgia",ga,52206
13277,05000US13277,Tift County,"Tift County, Georgia",ga,53643
13279,05000US13279,Toombs County,"Toombs County, Georgia",ga,49242
13281,05000US13281,Towns County,"Towns County, Georgia",ga,52516
13283,05000US13283,Treutlen County,"Treutlen County, Georgia",ga,54032
13285,05000US13285,Troup County,"Troup County, Georgia",ga,55207
13287,05000US13287,Turner County,"Turner County, Georgia",ga,46462
13289,05000US13289,Twiggs County,"Twiggs County, Georgia",ga,44127
13291,05000US13291,Union County,"Union County, Georgia",ga,59127
13293,05000US13293,Upson County,"Upson County, Georgia",ga,50839
13295,05000US13295,Walker County,"Walker County, Georgia",ga,51940
13297,05000US13297,Walton County,"Walton County, Georgia",ga,68438
13299,05000US13299,Ware County,"Ware County, Georgia",ga,50355
13301,05000US13301,Warren County,"Warren County, Georgia",ga,41182
13303,05000US13303,Washington County,"Washington County, Georgia",ga,48886
13305,05000US13305,Wayne County,"Wayne County, Georgia",ga,52181
13307,05000US13307,Webster County,"Webster County, Georgia",ga,44531
13309,05000US13309,Wheeler County,"Wheeler County, Georgia",ga,39597
13311,05000US13311,White County,"White County, Georgia",ga,58618
13313,05000US13313,Whitfield County,"Whitfield County, Georgia",ga,54502
13315,05000US13315,Wilcox County,"Wilcox County, Georgia",ga,48500
13317,05000US13317,Wilkes County,"Wilkes County, Georgia",ga,51716
13319,05000US13319,Wilkinson County,"Wilkinson County, Georgia",ga,49628
13321,05000US13321,Worth County,"Worth County, Georgia",ga,52950
15001,05000US15001,Hawaii County,"Hawaii County, Hawaii",hi,71029
15003,05000US15003,Honolulu County,"Honolulu County, Hawaii",hi,97139
15005,05000US15005,Kalawao County,"Kalawao County, Hawaii",hi,123750
15007,05000US15007,Kauai County,"Kauai County, Hawaii",hi,89485
15009,05000US15009,Maui County,"Maui County, Hawaii",hi,85722
16001,05000US16001,Ada County,"Ada County, Idaho",id,80854
16003,05000US16003,Adams County,"Adams County, Idaho",id,57050
16005,05000US16005,Bannock County,"Bannock County, Idaho",id,61707
16007,05000US16007,Bear Lake County,"Bear Lake County, Idaho",id,64565
16009,05000US16009,Benewah County,"Benewah County, Idaho",id,54569
16011,05000US16011,Bingham County,"Bingham County, Idaho",id,62569
16013,05000US16013,Blaine County,"Blaine County, Idaho",id,71699
16015,05000US16015,Boise County,"Boise County, Idaho",id,66304
16017,05000US16017,Bonner County,"Bonner County, Idaho",id,62241
16019,05000US16019,Bonneville County,"Bonneville County, Idaho",id,67525
16021,05000US16021,Boundary County,"Boundary County, Idaho",id,61974
16023,05000US16023,Butte County,"Butte County, Idaho",id,52181
16025,05000US16025,Camas County,"Camas County, Idaho",id,55875
16027,05000US16027,Canyon County,"Canyon County, Idaho",id,57022
16029,05000US16029,Caribou County,"Caribou County, Idaho",id,67539
16031,05000US16031,Cassia County,"Cassia County, Idaho",id,57273
16033,05000US16033,Clark County,"Clark County, Idaho",id,50833
16035,05000US16035,Clearwater County,"Clearwater County, Idaho",id,54914
16037,05000US16037,Custer County,"Custer County, Idaho",id,56016
16039,05000US16039,Elmore County,"Elmore County, Idaho",id,53929
16041,05000US16041,Franklin County,"Franklin County, Idaho",id,61903
16043,05000US16043,Fremont County,"Fremont County, Idaho",id,61225
16045,05000US16045,Gem County,"Gem County, Idaho",id,50578
16047,05000US16047,Gooding County,"Gooding County, Idaho",id,58303
16049,05000US16049,Idaho County,"Idaho County, Idaho",id,50656
16051,05000US16051,Jefferson County,"Jefferson County, Idaho",id,64292
16053,05000US16053,Jerome County,"Jerome County, Idaho",id,55933
16055,05000US16055,Kootenai County,"Kootenai County, Idaho",id,64679
16057,05000US16057,Latah County,"Latah County, Idaho",id,68162
16059,05000US16059,Lemhi County,"Lemhi County, Idaho",id,54260
16061,05000US16061,Lewis County,"Lewis County, Idaho",id,53201
16063,05000US16063,Lincoln County,"Lincoln County, Idaho",id,54250
16065,05000US16065,Madison County,"Madison County, Idaho",id,37807
16067,05000US16067,Minidoka County,"Minidoka County, Idaho",id,55846
16069,05000US16069,Nez Perce County,"Nez Perce County, Idaho",id,68567
16071,05000US16071,Oneida County,"Oneida County, Idaho",id,58438
16073,05000US16073,Owyhee County,"Owyhee County, Idaho",id,49872
16075,05000US16075,Payette County,"Payette County, Idaho",id,60381
16077,05000US16077,Power County,"Power County, Idaho",id,62162
16079,05000US16079,Shoshone County,"Shoshone County, Idaho",id,50738
16081,05000US16081,Teton County,"Teton County, Idaho",id,76013
16083,05000US16083,Twin Falls County,"Twin Falls County, Idaho",id,61170
16085,05000US16085,Valley County,"Valley County, Idaho",id,66840
16087,05000US16087,Washington County,"Washington County, Idaho",id,46809
17001,05000US17001,Adams County,"Adams County, Illinois",il,66128
17003,05000US17003,Alexander County,"Alexander County, Illinois",il,40813
17005,05000US17005,Bond County,"Bond County, Illinois",il,73652
17007,05000US17007,Boone County,"Boone County, Illinois",il,75807
17009,05000US17009,Brown County,"Brown County, Illinois",il,77556
17011,05000US17011,Bureau County,"Bureau County, Illinois",il,68778
17013,05000US17013,Calhoun County,"Calhoun County, Illinois",il,71603
17015,05000US17015,Carroll County,"Carroll County, Illinois",il,66164
17017,05000US17017,Cass County,"Cass County, Illinois",il,60648
17019,05000US17019,Champaign County,"Champaign County, Illinois",il,78440
17021,05000US17021,Christian County,"Christian County, Illinois",il,63225
17023,05000US17023,Clark County,"Clark County, Illinois",il,61967
17025,05000US17025,Clay County,"Clay County, Illinois",il,59189
17027,05000US17027,Clinton County,"Clinton County, Illinois",il,79023
17029,05000US17029,Coles County,"Coles County, Illinois",il,60582
17031,05000US17031,Cook County,"Cook County, Illinois",il,76327
17033,05000US17033,Crawford County,"Crawford County, Illinois",il,63056
17035,05000US17035,Cumberland County,"Cumberland County, Illinois",il,67139
17037,05000US17037,DeKalb County,"DeKalb County, Illinois",il,77405
17039,05000US17039,De Witt County,"De Witt County, Illinois",il,69240
17041,05000US17041,Douglas County,"Douglas County, Illinois",il,65127
17043,05000US17043,DuPage County,"DuPage County, Illinois",il,108865
17045,05000US17045,Edgar County,"Edgar County, Illinois",il,61229
17047,05000US17047,Edwards County,"Edwards County, Illinois",il,65282
17049,05000US17049,Effingham County,"Effingham County, Illinois",il,72664
17051,05000US17051,Fayette County,"Fayette County, Illinois",il,53947
17053,05000US17053,Ford County,"Ford County, Illinois",il,63849
17055,05000US17055,Franklin County,"Franklin County, Illinois",il,52351
17057,05000US17057,Fulton County,"Fulton County, Illinois",il,60701
17059,05000US17059,Gallatin County,"Gallatin County, Illinois",il,52130
17061,05000US17061,Greene County,"Greene County, Illinois",il,55755
17063,05000US17063,Grundy County,"Grundy County, Illinois",il,86363
17065,05000US17065,Hamilton County,"Hamilton County, Illinois",il,64399
17067,05000US17067,Hancock County,"Hancock County, Illinois",il,63097
17069,05000US17069,Hardin County,"Hardin County, Illinois",il,59792
17071,05000US17071,Henderson County,"Henderson County, Illinois",il,61050
17073,05000US17073,Henry County,"Henry County, Illinois",il,73605
17075,05000US17075,Iroquois County,"Iroquois County, Illinois",il,65194
17077,05000US17077,Jackson County,"Jackson County, Illinois",il,56977
17079,05000US17079,Jasper County,"Jasper County, Illinois",il,65347
17081,05000US17081,Jefferson County,"Jefferson County, Illinois",il,61271
17083,05000US17083,Jersey County,"Jersey County, Illinois",il,78536
17085,05000US17085,Jo Daviess County,"Jo Daviess County, Illinois",il,72588
17087,05000US17087,Johnson County,"Johnson County, Illinois",il,63174
17089,05000US17089,Kane County,"Kane County, Illinois",il,90558
17091,05000US17091,Kankakee County,"Kankakee County, Illinois",il,71508
17093,05000US17093,Kendall County,"Kendall County, Illinois",il,99635
17095,05000US17095,Knox County,"Knox County, Illinois",il,62399
17097,05000US17097,Lake County,"Lake County, Illinois",il,105329
17099,05000US17099,LaSalle County,"LaSalle County, Illinois",il,68807
17101,05000US17101,Lawrence County,"Lawrence County, Illinois",il,57433
17103,05000US17103,Lee County,"Lee County, Illinois",il,74335
17105,05000US17105,Livingston County,"Livingston County, Illinois",il,70930
